customer_id,gender,senior_citizen,is_senior,partner,dependents,tenure,tenure_group,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,charge_group,total_charges,churn,churn_flag,monthly_revenue_at_risk,annual_revenue_at_risk
8495-PRWFH,Female,1,Senior,No,No,42,25-48 Months,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,55.65,Medium Charge,2421.75,No,0,0.0,0.0
0439-IFYUN,Female,1,Senior,No,No,18,13-24 Months,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.7,High Charge,1294.6,No,0,0.0,0.0
5716-LIBJC,Female,0,Non-Senior,No,Yes,13,13-24 Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),104.15,High Charge,1299.1,No,0,0.0,0.0
2868-LLSKM,Female,0,Non-Senior,Yes,Yes,68,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer (automatic),83.65,High Charge,5733.4,No,0,0.0,0.0
8111-RKSPX,Male,0,Non-Senior,No,No,4,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),72.2,High Charge,305.55,Yes,1,72.2,866.4000000000001
2988-QRAJY,Male,0,Non-Senior,No,No,69,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),110.05,High Charge,7430.75,No,0,0.0,0.0
1585-MQSSU,Male,0,Non-Senior,No,No,17,13-24 Months,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.5,Medium Charge,900.5,Yes,1,51.5,618.0
0071-NDAFP,Male,0,Non-Senior,Yes,Yes,25,25-48 Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,Low Charge,630.6,No,0,0.0,0.0
2856-NNASM,Male,1,Senior,No,No,43,25-48 Months,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,89.55,High Charge,3856.75,Yes,1,89.55,1074.6
7328-ZJAJO,Female,0,Non-Senior,Yes,Yes,59,49+ Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.5,Low Charge,1222.65,No,0,0.0,0.0
6458-CYIDZ,Female,1,Senior,No,No,5,0-6 Months,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,80.7,High Charge,374.8,No,0,0.0,0.0
8559-CIZFV,Male,0,Non-Senior,Yes,Yes,21,13-24 Months,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,No,Mailed check,77.5,High Charge,1625.0,Yes,1,77.5,930.0
1090-PYKCI,Female,0,Non-Senior,Yes,Yes,69,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),105.1,High Charge,7234.8,No,0,0.0,0.0
3058-WQDRE,Male,0,Non-Senior,No,No,13,13-24 Months,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),25.15,Low Charge,331.85,No,0,0.0,0.0
7547-EKNFS,Male,0,Non-Senior,Yes,No,42,25-48 Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),95.25,High Charge,3959.35,Yes,1,95.25,1143.0
2279-AXJJK,Male,0,Non-Senior,Yes,No,52,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),95.65,High Charge,5088.4,No,0,0.0,0.0
6769-DYBQN,Male,1,Senior,No,No,46,25-48 Months,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,85.0,High Charge,3969.4,Yes,1,85.0,1020.0
0909-SELIE,Male,0,Non-Senior,Yes,No,61,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),80.8,High Charge,4860.85,No,0,0.0,0.0
3417-TSCIC,Male,0,Non-Senior,No,No,29,25-48 Months,No,No phone service,DSL,No,No,No,No,No,No,One year,Yes,Mailed check,24.85,Low Charge,788.05,No,0,0.0,0.0
1042-HFUCW,Female,0,Non-Senior,No,Yes,25,25-48 Months,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.75,Medium Charge,1266.35,No,0,0.0,0.0
4439-JMPMT,Female,0,Non-Senior,Yes,Yes,5,0-6 Months,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.75,High Charge,470.95,Yes,1,85.75,1029.0
6537-OTKMY,Male,0,Non-Senior,No,No,15,13-24 Months,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,50.75,Medium Charge,688.2,No,0,0.0,0.0
8999-EXMNO,Female,0,Non-Senior,Yes,Yes,19,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.15,Low Charge,387.7,No,0,0.0,0.0
6725-TPKJO,Male,0,Non-Senior,No,No,44,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.05,Low Charge,845.25,No,0,0.0,0.0
2446-BEGGB,Female,1,Senior,No,No,6,0-6 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.25,High Charge,560.6,Yes,1,98.25,1179.0
7162-WPHPM,Male,0,Non-Senior,Yes,Yes,58,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),71.6,High Charge,4230.25,No,0,0.0,0.0
1599-MMYRQ,Male,0,Non-Senior,Yes,Yes,62,49+ Months,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),81.45,High Charge,4983.05,No,0,0.0,0.0
8821-KVZKQ,Female,0,Non-Senior,Yes,Yes,70,49+ Months,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),58.4,Medium Charge,4113.15,No,0,0.0,0.0
1496-GGSUK,Female,1,Senior,No,No,1,0-6 Months,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,25.7,Low Charge,25.7,Yes,1,25.7,308.4
6434-TTGJP,Male,0,Non-Senior,Yes,Yes,10,7-12 Months,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),53.7,Medium Charge,521.0,No,0,0.0,0.0
0042-JVWOJ,Male,0,Non-Senior,No,No,26,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),19.6,Low Charge,471.85,No,0,0.0,0.0
0130-SXOUN,Male,0,Non-Senior,No,No,66,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,High Charge,5976.9,No,0,0.0,0.0
2575-GFSOE,Female,0,Non-Senior,Yes,Yes,7,7-12 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.0,Medium Charge,506.9,Yes,1,69.0,828.0
2330-PQGDQ,Male,0,Non-Senior,Yes,Yes,51,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),84.2,High Charge,4299.75,No,0,0.0,0.0
1452-UZOSF,Male,0,Non-Senior,Yes,Yes,72,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),106.1,High Charge,7548.6,No,0,0.0,0.0
2097-YVPKN,Male,0,Non-Senior,No,No,65,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,25.75,Low Charge,1654.75,No,0,0.0,0.0
2842-JTCCU,Male,0,Non-Senior,No,No,2,0-6 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),46.05,Medium Charge,80.35,Yes,1,46.05,552.5999999999999
8597-CTXVJ,Male,0,Non-Senior,No,Yes,70,49+ Months,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer (automatic),64.95,Medium Charge,4551.5,No,0,0.0,0.0
6631-HMANX,Male,0,Non-Senior,Yes,No,72,49+ Months,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),85.45,High Charge,6227.5,No,0,0.0,0.0
9962-BFPDU,Female,0,Non-Senior,Yes,Yes,1,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,Low Charge,20.05,No,0,0.0,0.0
3296-SILRA,Female,1,Senior,Yes,No,1,0-6 Months,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,76.4,High Charge,76.4,Yes,1,76.4,916.8000000000001
9681-OXGVC,Female,0,Non-Senior,No,No,5,0-6 Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.5,High Charge,514.0,Yes,1,100.5,1206.0
6394-HHHZM,Male,0,Non-Senior,No,No,3,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.7,Low Charge,57.5,No,0,0.0,0.0
5995-LFTLE,Male,0,Non-Senior,No,No,58,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),25.3,Low Charge,1474.35,No,0,0.0,0.0
5180-UCIIQ,Male,1,Senior,Yes,Yes,22,13-24 Months,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,40.05,Medium Charge,880.2,Yes,1,40.05,480.59999999999997
1932-UEDCX,Male,1,Senior,Yes,No,33,25-48 Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.6,High Charge,3270.25,No,0,0.0,0.0
7153-OANIO,Male,0,Non-Senior,No,No,1,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.95,Medium Charge,69.95,Yes,1,69.95,839.4000000000001
5188-HGMLP,Male,1,Senior,Yes,No,54,49+ Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),74.0,High Charge,3919.15,No,0,0.0,0.0
0665-XHDJU,Male,0,Non-Senior,Yes,No,72,49+ Months,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,99.4,High Charge,7285.7,No,0,0.0,0.0
6521-YYTYI,Male,0,Non-Senior,No,Yes,1,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.3,High Charge,93.3,Yes,1,93.3,1119.6
8878-HMWBV,Male,0,Non-Senior,No,No,3,0-6 Months,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.15,Medium Charge,169.05,Yes,1,49.15,589.8
8265-HKSOW,Female,0,Non-Senior,Yes,Yes,72,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),107.45,High Charge,7658.3,No,0,0.0,0.0
3544-FBCAS,Female,0,Non-Senior,Yes,Yes,72,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),83.6,High Charge,5959.3,No,0,0.0,0.0
5331-RGMTT,Male,1,Senior,Yes,No,54,49+ Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.05,High Charge,5295.7,No,0,0.0,0.0
4759-PXTAN,Female,0,Non-Senior,Yes,No,59,49+ Months,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,80.1,High Charge,4693.2,No,0,0.0,0.0
7054-DMVAS,Male,0,Non-Senior,No,No,54,49+ Months,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),65.3,Medium Charge,3512.9,No,0,0.0,0.0
3428-MMGUB,Male,0,Non-Senior,No,No,60,49+ Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,89.55,High Charge,5231.2,No,0,0.0,0.0
6549-BTYPG,Female,0,Non-Senior,Yes,No,60,49+ Months,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),60.8,Medium Charge,3603.45,No,0,0.0,0.0
7823-JSOAG,Male,0,Non-Senior,No,No,3,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.5,High Charge,217.45,No,0,0.0,0.0
3705-RHRFR,Female,0,Non-Senior,Yes,No,69,49+ Months,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),99.15,High Charge,6875.35,No,0,0.0,0.0
9374-YOLBJ,Female,0,Non-Senior,Yes,Yes,1,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,Low Charge,19.25,No,0,0.0,0.0
9074-KGVOX,Male,0,Non-Senior,Yes,Yes,50,49+ Months,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),39.45,Medium Charge,2021.35,No,0,0.0,0.0
6128-DAFVY,Female,0,Non-Senior,No,No,56,49+ Months,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),44.85,Medium Charge,2564.95,No,0,0.0,0.0
9933-QRGTX,Female,0,Non-Senior,Yes,No,60,49+ Months,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,97.2,High Charge,5611.75,No,0,0.0,0.0
4476-OSWTN,Male,1,Senior,Yes,No,69,49+ Months,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,110.55,High Charge,7610.1,No,0,0.0,0.0
3751-KTZEL,Female,0,Non-Senior,No,No,1,0-6 Months,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,35.05,Medium Charge,35.05,Yes,1,35.05,420.59999999999997
1977-STDKI,Female,1,Senior,No,No,1,0-6 Months,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.0,High Charge,73.0,Yes,1,73.0,876.0
5066-GFJMM,Female,0,Non-Senior,Yes,No,3,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.9,Low Charge,45.75,No,0,0.0,0.0
2661-GKBTK,Male,0,Non-Senior,Yes,Yes,60,49+ Months,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),76.95,High Charge,4543.95,No,0,0.0,0.0
0458-HEUZG,Female,0,Non-Senior,No,No,13,13-24 Months,No,No phone service,DSL,No,No,Yes,Yes,No,No,Two year,No,Mailed check,35.4,Medium Charge,450.4,No,0,0.0,0.0
7268-WNTCP,Male,0,Non-Senior,Yes,Yes,62,49+ Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.45,Low Charge,1297.35,No,0,0.0,0.0
0824-VWDPO,Female,0,Non-Senior,No,No,45,25-48 Months,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),96.75,High Charge,4442.75,No,0,0.0,0.0
8409-WQJUX,Female,0,Non-Senior,No,No,25,25-48 Months,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,54.2,Medium Charge,1423.15,No,0,0.0,0.0
2578-JQPHZ,Male,0,Non-Senior,No,No,44,25-48 Months,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),100.1,High Charge,4378.35,No,0,0.0,0.0
3278-FSIXX,Female,0,Non-Senior,No,No,2,0-6 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.25,Medium Charge,74.2,No,0,0.0,0.0
5813-UECBU,Male,1,Senior,No,No,33,25-48 Months,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),83.85,High Charge,2716.3,Yes,1,83.85,1006.1999999999999
0328-GRPMV,Female,0,Non-Senior,No,No,1,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.1,High Charge,70.1,Yes,1,70.1,841.1999999999999
9746-UGFAC,Female,0,Non-Senior,No,No,22,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),20.85,Low Charge,450.65,No,0,0.0,0.0
2946-KIQSP,Female,0,Non-Senior,No,No,35,25-48 Months,No,No phone service,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,33.45,Low Charge,1175.85,No,0,0.0,0.0
0625-AFOHS,Female,0,Non-Senior,Yes,Yes,29,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,20.2,Low Charge,558.8,No,0,0.0,0.0
6726-WEXXK,Male,1,Senior,Yes,No,27,25-48 Months,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,85.9,High Charge,2220.1,No,0,0.0,0.0
4636-OLWOE,Male,0,Non-Senior,No,Yes,54,49+ Months,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,61.0,Medium Charge,3283.05,No,0,0.0,0.0
4342-HENTK,Female,1,Senior,No,No,2,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.65,High Charge,142.35,Yes,1,70.65,847.8000000000001
4685-ERGHK,Male,0,Non-Senior,No,No,57,49+ Months,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,86.9,High Charge,4939.25,No,0,0.0,0.0
0885-HMGPY,Male,0,Non-Senior,No,No,62,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),69.4,Medium Charge,4237.5,No,0,0.0,0.0
5003-OKNNK,Female,0,Non-Senior,Yes,Yes,15,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),20.35,Low Charge,335.95,No,0,0.0,0.0
4195-SMMNX,Male,0,Non-Senior,No,No,2,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,Low Charge,33.2,Yes,1,20.35,244.20000000000002
7208-PSIHR,Female,0,Non-Senior,Yes,No,70,49+ Months,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.3,High Charge,7188.5,No,0,0.0,0.0
4012-ZTHBR,Female,0,Non-Senior,Yes,Yes,21,13-24 Months,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,44.95,Medium Charge,926.25,No,0,0.0,0.0
0489-WMEMG,Female,0,Non-Senior,No,Yes,23,13-24 Months,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,49.45,Medium Charge,1119.35,No,0,0.0,0.0
7435-ZNUYY,Male,0,Non-Senior,No,No,6,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.6,Low Charge,116.6,No,0,0.0,0.0
1354-YZFNB,Male,0,Non-Senior,Yes,Yes,4,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.55,Low Charge,68.8,No,0,0.0,0.0
6956-SMUCM,Female,0,Non-Senior,No,No,3,0-6 Months,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.0,High Charge,287.4,Yes,1,99.0,1188.0
2985-FMWYF,Female,0,Non-Senior,No,No,23,13-24 Months,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.5,High Charge,2341.55,No,0,0.0,0.0
2812-ENYMO,Male,0,Non-Senior,No,No,26,25-48 Months,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),54.55,Medium Charge,1362.85,No,0,0.0,0.0
2717-HVIZY,Female,0,Non-Senior,No,Yes,8,7-12 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.05,Low Charge,163.6,No,0,0.0,0.0
3223-WZWJM,Male,0,Non-Senior,No,No,26,25-48 Months,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.95,High Charge,2254.2,Yes,1,83.95,1007.4000000000001
3422-GALYP,Male,0,Non-Senior,No,No,2,0-6 Months,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,79.45,High Charge,145.15,No,0,0.0,0.0
9053-JZFKV,Male,0,Non-Senior,No,No,67,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),116.2,High Charge,7752.3,Yes,1,116.2,1394.4
2530-ENDWQ,Female,0,Non-Senior,Yes,No,71,49+ Months,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),93.7,High Charge,6585.35,Yes,1,93.7,1124.4
2890-WFBHU,Female,0,Non-Senior,No,No,59,49+ Months,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card (automatic),79.85,High Charge,4786.1,No,0,0.0,0.0
0327-WFZSY,Male,0,Non-Senior,Yes,Yes,39,25-48 Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,100.0,High Charge,3835.55,No,0,0.0,0.0
7977-HXJKU,Male,0,Non-Senior,No,Yes,21,13-24 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.6,Low Charge,397.0,No,0,0.0,0.0
6615-ZGEDR,Male,0,Non-Senior,No,No,1,0-6 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.7,Low Charge,19.7,Yes,1,19.7,236.39999999999998
7033-CLAMM,Female,0,Non-Senior,Yes,Yes,48,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.2,Low Charge,1027.25,No,0,0.0,0.0
4023-RTIQM,Female,1,Senior,Yes,No,31,25-48 Months,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),50.4,Medium Charge,1580.1,No,0,0.0,0.0
0864-FVJNJ,Female,0,Non-Senior,Yes,Yes,64,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,113.35,High Charge,7222.75,No,0,0.0,0.0
7356-IWLFW,Male,0,Non-Senior,Yes,Yes,46,25-48 Months,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.0,High Charge,3769.7,No,0,0.0,0.0
9541-PWTWO,Female,0,Non-Senior,No,No,52,49+ Months,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),80.95,High Charge,4233.95,No,0,0.0,0.0
3967-VQOGC,Female,0,Non-Senior,Yes,Yes,67,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.9,Low Charge,1680.25,No,0,0.0,0.0
7872-RDDLZ,Female,1,Senior,No,No,67,49+ Months,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,54.9,Medium Charge,3725.5,No,0,0.0,0.0
9250-WYPLL,Female,0,Non-Senior,No,No,5,0-6 Months,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,75.55,High Charge,413.65,Yes,1,75.55,906.5999999999999
6308-CQRBU,Female,0,Non-Senior,Yes,No,71,49+ Months,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.25,High Charge,7707.7,No,0,0.0,0.0
2754-XBHTB,Female,0,Non-Senior,No,No,9,7-12 Months,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),77.65,High Charge,714.15,Yes,1,77.65,931.8000000000001
1597-LHYNC,Female,1,Senior,No,No,26,25-48 Months,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,95.0,High Charge,2497.2,Yes,1,95.0,1140.0
0186-CAERR,Male,0,Non-Senior,No,No,71,49+ Months,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),116.3,High Charge,8309.55,No,0,0.0,0.0
3043-SUDUA,Female,0,Non-Senior,No,No,32,25-48 Months,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.9,Low Charge,601.55,No,0,0.0,0.0
5442-BHQNG,Female,0,Non-Senior,No,No,2,0-6 Months,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.35,High Charge,139.25,No,0,0.0,0.0
2169-RRLFW,Female,0,Non-Senior,Yes,No,71,49+ Months,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,Low Charge,1888.25,No,0,0.0,0.0
5872-OEQNH,Female,0,Non-Senior,No,No,60,49+ Months,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,44.45,Medium Charge,2773.9,No,0,0.0,0.0
3162-KKZXO,Female,1,Senior,No,No,55,49+ Months,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,100.15,High Charge,5409.75,No,0,0.0,0.0
